store,websites,attribute_set,type,category_ids,sku,status,visibility,tax_class_id,brands,laptop_processor,product_category_type,name,warrenty,model_no,weights,laptop_remark,weight,description,short_description,imp_desc,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,product_type_id,laptop_warranty_summary,laptop_freebag,laptop_battery,price,mapped_status,color
admin,base,Laptops,simple,"3,11",QCNBB001846,2,"Catalog, Search",GST0.36,Acer,,QCNBK-B,"Acer-Aspire V5-431(Pentium 987 1.50GHz/2GB/500GB 14.1"")NXM2SSI001220111762000",15 Days Testing Warranty.,Aspire V5-431,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer-Aspire V5-431(Pentium 987 1.50GHz/2GB/500GB 14.1"")NXM2SSI001220111762000",simple,15 Days Testing Warranty.,No,14.8V--2500mAh,0.00,No,Silver
admin,base,Laptops,simple,"3,11",QCNBB001847,2,"Catalog, Search",GST0.36,Acer,,QCNBK-B,"Acer-Aspire 5920(Core 2 Duo T5550 1.83GHz/2GB/160GB 15.6"")LXAKV0C01182306C052500",15 Days Testing Warranty.,Aspire 5920,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer-Aspire 5920(Core 2 Duo T5550 1.83GHz/2GB/160GB 15.6"")LXAKV0C01182306C052500",simple,15 Days Testing Warranty.,No,11.1V--4000mAh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001848,2,"Catalog, Search",GST0.36,Acer,,QCNBK-B,"Acer-Aspire One 533(Atom N455 1.66GHz/2GB/320GB 10.1"")LUSC108003023421E91601",15 Days Testing Warranty.,Aspire One 533,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer-Aspire One 533(Atom N455 1.66GHz/2GB/320GB 10.1"")LUSC108003023421E91601",simple,15 Days Testing Warranty.,No,11.1V--4400mAh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001849,2,"Catalog, Search",GST0.36,Compaq,,QCNBK-B,"Compaq-Presario CQ60(Dual Core T320 2.00GHz/2GB/250GB 15.6"")2CE83889D3",15 Days Testing Warranty.,Presario CQ60,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Compaq-Presario CQ60(Dual Core T320 2.00GHz/2GB/250GB 15.6"")2CE83889D3",simple,15 Days Testing Warranty.,No,10.8V--47Wh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001850,2,"Catalog, Search",GST0.36,Sony,,QCNBK-B,"Sony-PCG-31311W(AMD E450 Radeon 1.65GHz/4GB/320GB 11.6"")C902LM2Z",15 Days Testing Warranty.,PCG-31311W,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-PCG-31311W(AMD E450 Radeon 1.65GHz/4GB/320GB 11.6"")C902LM2Z",simple,15 Days Testing Warranty.,No,10.8V--3500mAh,0.00,No,Green
admin,base,Laptops,simple,"3,11",QCNBB001851,2,"Catalog, Search",GST0.36,Asus,,QCNBK-B,"Asus-X201E(Celeron 1007U 1.50GHz/2GB/500GB 12.0"")D5N0CX26673420H",15 Days Testing Warranty.,X201E,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Asus-X201E(Celeron 1007U 1.50GHz/2GB/500GB 12.0"")D5N0CX26673420H",simple,15 Days Testing Warranty.,No,In Build,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001852,2,"Catalog, Search",GST0.36,HP,,QCNBK-B,"HP-1000(AMD E1 1200 1.40GHz/2GB/320GB 14.0"")5CG3325JGP",15 Days Testing Warranty.,1000,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-1000(AMD E1 1200 1.40GHz/2GB/320GB 14.0"")5CG3325JGP",simple,15 Days Testing Warranty.,No,10.8V--4400mAh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001853,2,"Catalog, Search",GST0.36,Compaq,,QCNBK-B,"Compaq-Compaq 6730S(Core 2 Duo T5670 1.80GHz/2GB/160GB 15.6"")CNU8333TGS",15 Days Testing Warranty.,Compaq 6730S,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Compaq-Compaq 6730S(Core 2 Duo T5670 1.80GHz/2GB/160GB 15.6"")CNU8333TGS",simple,15 Days Testing Warranty.,No,14.4V--6300mAh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001854,2,"Catalog, Search",GST0.36,Lenovo,,QCNBK-B,"Lenovo-B460(Pentium P6200 2.13GHz/3GB/500GB 14.0"")WB00905840",15 Days Testing Warranty.,B460,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-B460(Pentium P6200 2.13GHz/3GB/500GB 14.0"")WB00905840",simple,15 Days Testing Warranty.,No,11.1V--4300mAh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001855,2,"Catalog, Search",GST0.36,Acer,,QCNBK-B,"Acer-Travel Mate 4335(Core 2 Duo T5670 1.80GHz/1GB/160GB 14.1"")LXTS80C0018410E4751601",15 Days Testing Warranty.,Travel Mate 4335,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer-Travel Mate 4335(Core 2 Duo T5670 1.80GHz/1GB/160GB 14.1"")LXTS80C0018410E4751601",simple,15 Days Testing Warranty.,No,11.1V--4400mAh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001856,2,"Catalog, Search",GST0.36,HP,,QCNBK-B,"HP-Compaq NX6125(AMD Turion 64 1.5GHz/2GB/80GB 15.4"")CND618149R",15 Days Testing Warranty.,Compaq NX6125,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Compaq NX6125(AMD Turion 64 1.5GHz/2GB/80GB 15.4"")CND618149R",simple,15 Days Testing Warranty.,No,10.V--4400mAh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001857,2,"Catalog, Search",GST0.36,HP,,QCNBK-B,"HP-241-G1(AMD A4 Pro 3340B 2.20GHz/2GB/500GB 14.0"")5CG53261CS",15 Days Testing Warranty.,241-G1,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-241-G1(AMD A4 Pro 3340B 2.20GHz/2GB/500GB 14.0"")5CG53261CS",simple,15 Days Testing Warranty.,No,10.8V--4200mAh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001858,2,"Catalog, Search",GST0.36,HP,,QCNBK-B,"HP-15-9049AUR(AMD A8-6410 1.90GHz/4GB/500GB 15.6"")CND436287X",15 Days Testing Warranty.,15-9049AUR,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-15-9049AUR(AMD A8-6410 1.90GHz/4GB/500GB 15.6"")CND436287X",simple,15 Days Testing Warranty.,No,10.8V--5200mAh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001859,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,"Dell-INSP N5010(Core I5 M460 2.53GHz/4GB/500GB 15.6"")JM477BS",15 Days Testing Warranty.,INSP N5010,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP N5010(Core I5 M460 2.53GHz/4GB/500GB 15.6"")JM477BS",simple,15 Days Testing Warranty.,No,11.1V--4400mAh,0.00,No,Pink
admin,base,Laptops,simple,"3,11",QCNBB001860,2,"Catalog, Search",GST0.36,HP,,QCNBK-B,"HP-Pavillion 14-b104AU(AMD E1-1200 APU 1.40GHz/6GB/500GB 14.0"")5CD3204NY2",15 Days Testing Warranty.,Pavillion 14-b104AU,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Pavillion 14-b104AU(AMD E1-1200 APU 1.40GHz/6GB/500GB 14.0"")5CD3204NY2",simple,15 Days Testing Warranty.,No,14.4V--2600mAh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001861,2,"Catalog, Search",GST0.36,Lenovo,,QCNBK-B,"Lenovo-B560(Pentium ® P6200 2.13GHz/2GB/320GB 15.6"")WB01514070",15 Days Testing Warranty.,B560,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-B560(Pentium ® P6200 2.13GHz/2GB/320GB 15.6"")WB01514070",simple,15 Days Testing Warranty.,No,11.1V--56Wh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001862,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,"Dell-INSP N411Z(Core I5 2430M 2.40GHz/4GB/500GB 14.0"")AJ123BS",15 Days Testing Warranty.,INSP N411Z,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP N411Z(Core I5 2430M 2.40GHz/4GB/500GB 14.0"")AJ123BS",simple,15 Days Testing Warranty.,No,11.1V--65Wh,0.00,No,Brown
admin,base,Laptops,simple,"3,11",QCNBB001863,2,"Catalog, Search",GST0.36,Dell,,QCNBK-B,Dell-Vostro 15-3268(Pentium g4560 1.50GHz/4GB/1TB )96YSXJ2,15 Days Testing Warranty.,Vostro 15-3268,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-Vostro 15-3268(Pentium g4560 1.50GHz/4GB/1TB )96YSXJ2,simple,15 Days Testing Warranty.,No,Inbuild,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001864,2,"Catalog, Search",GST0.36,Lenovo,,QCNBK-B,"Lenovo-ideapad 300-15isk(AMD A7 8GB/1TB 15.6"")PF0ME1FV",15 Days Testing Warranty.,ideapad 300-15isk,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-ideapad 300-15isk(AMD A7 8GB/1TB 15.6"")PF0ME1FV",simple,15 Days Testing Warranty.,No,14.1V--37WH,0.00,No,Silver
admin,base,Laptops,simple,"3,11",QCNBB001865,2,"Catalog, Search",GST0.36,Lenovo,Core i5,QCNBK-B,"Lenovo-Ideadpad 300-15ISK(Core I5 4200U 2.30GHz/4GB/1TB 15.6"")YB03871853",15 Days Testing Warranty.,Ideadpad 300-15ISK,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-Ideadpad 300-15ISK(Core I5 4200U 2.30GHz/4GB/1TB 15.6"")YB03871853",simple,15 Days Testing Warranty.,No,14.8V-2800MAH,0.00,No,Silver
admin,base,Laptops,simple,"3,11",QCNBB001866,2,"Catalog, Search",GST0.36,Dell,,QCNBK-B,"Dell-INSP 3542(Pentium 3558 1.70GHz/4GB/500GB 15.6"")CGBW432",15 Days Testing Warranty.,INSP 3542,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 3542(Pentium 3558 1.70GHz/4GB/500GB 15.6"")CGBW432",simple,15 Days Testing Warranty.,No,14.8V--40Wh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001867,2,"Catalog, Search",GST0.36,Lenovo,,QCNBK-B,"Lenovo-Ideadpad 300(Intel celeron r cpu n3060 1.60GHz/4GB/500GB 15"")PF0M1303",15 Days Testing Warranty.,Ideadpad 300,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-Ideadpad 300(Intel celeron r cpu n3060 1.60GHz/4GB/500GB 15"")PF0M1303",simple,15 Days Testing Warranty.,No,Inbuild,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001868,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,"Dell-Latitude E4310(Core I5 M540 2.53GHz/2GB/320GB 14"")32JK1M1",15 Days Testing Warranty.,Latitude E4310,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Latitude E4310(Core I5 M540 2.53GHz/2GB/320GB 14"")32JK1M1",simple,15 Days Testing Warranty.,No,11.1V--4300MAH,0.00,No,Grey
admin,base,Laptops,simple,"3,11",QCNBB001869,2,"Catalog, Search",GST0.36,Dell,,QCNBK-B,"Dell-INSP 11-3147(Pentium N3530 2.16GHz/4GB/500GB 14.0"")JB1FB12",15 Days Testing Warranty.,INSP 11-3147,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 11-3147(Pentium N3530 2.16GHz/4GB/500GB 14.0"")JB1FB12",simple,15 Days Testing Warranty.,No,In Build,0.00,No,Silver
admin,base,Laptops,simple,"3,11",QCNBB001870,2,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-INSP 3555(Core I3 5005U 2.00GHz/4GB/1TB DOS 15.6"")FJMYZB2",15 Days Testing Warranty.,INSP 3555,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 3555(Core I3 5005U 2.00GHz/4GB/1TB DOS 15.6"")FJMYZB2",simple,15 Days Testing Warranty.,No,14.8V--40Wh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001871,2,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-INSP 15- 3521(Core I3 3217U 1.80GHz/3GB/500Gb 15..6"")2YYHDW1",15 Days Testing Warranty.,INSP 15- 3521,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 15- 3521(Core I3 3217U 1.80GHz/3GB/500Gb 15..6"")2YYHDW1",simple,15 Days Testing Warranty.,No,11.1V--4400mAh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001872,2,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,"Dell-LATITUDE E6330(Core I5 3320M 2.60GHz/4GB/320GB 14.0"")5JYCBX1",15 Days Testing Warranty.,LATITUDE E6330,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-LATITUDE E6330(Core I5 3320M 2.60GHz/4GB/320GB 14.0"")5JYCBX1",simple,15 Days Testing Warranty.,No,11.1V--5200mAh,0.00,No,Grey
admin,base,Laptops,simple,"3,11",QCNBB001873,2,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-Insp N4010(Core I3 Intel core I3 CPU M350 2.27GHz/4GB/500GB 14.1"")1YN86BS",15 Days Testing Warranty.,Insp N4010,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Insp N4010(Core I3 Intel core I3 CPU M350 2.27GHz/4GB/500GB 14.1"")1YN86BS",simple,15 Days Testing Warranty.,No,11.1V--4400MAH,0.00,No,Brown
admin,base,Laptops,simple,"3,11",QCNBB001874,2,"Catalog, Search",GST0.36,HP,,QCNBK-B,"HP-Pavilion DV6500(Core 2 Duo 1.6GHz/2GB/320GB 15"")CNF74280RF",15 Days Testing Warranty.,Pavilion DV6500,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Pavilion DV6500(Core 2 Duo 1.6GHz/2GB/320GB 15"")CNF74280RF",simple,15 Days Testing Warranty.,No,10.8V--3500MAH,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001875,2,"Catalog, Search",GST0.36,Apple,Core i7,QCNBK-B,"Apple-A1278(Core I7 2.50GHz/4GB/500GB 13"")C1MQ4E40DTY3",15 Days Testing Warranty.,A1278,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Apple-A1278(Core I7 2.50GHz/4GB/500GB 13"")C1MQ4E40DTY3",simple,15 Days Testing Warranty.,No,Inbuild,0.00,No,Silver
admin,base,Laptops,simple,"3,11",SYGNBQB0328,2,"Catalog, Search",GST0.36,Sony,Core i3,QCNBK-B,"Sony-PCG-71811W(Core I3 2330M 2.20GHz/2GB/320GB 15.6"")C1063UNY",15 Days Testing Warranty.,PCG-71811W,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-PCG-71811W(Core I3 2330M 2.20GHz/2GB/320GB 15.6"")C1063UNY",simple,15 Days Testing Warranty.,No,10.8V--4400mAh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001876,2,"Catalog, Search",GST0.36,Compaq,,QCNBK-B,"Compaq-Presario C700(Core 2 Duo T5550 1.83GHz/2GB/160GB 15.4"")CND8150H02",15 Days Testing Warranty.,Presario C700,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Compaq-Presario C700(Core 2 Duo T5550 1.83GHz/2GB/160GB 15.4"")CND8150H02",simple,15 Days Testing Warranty.,No,10.8V--47Wh,0.00,No,Black
admin,base,Laptops,simple,"3,11",QCNBB001877,2,"Catalog, Search",GST0.36,HP,,QCNBK-B,"HP-Pavillion DV4(Core ™ 2 Duo T6400 2.00GHz/2GB/320GB 14.0"")CND9223NVQ",15 Days Testing Warranty.,Pavillion DV4,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Pavillion DV4(Core ™ 2 Duo T6400 2.00GHz/2GB/320GB 14.0"")CND9223NVQ",simple,15 Days Testing Warranty.,No,10.8V--4700mAh,0.00,No,White
admin,base,Laptops,simple,"3,11",QCNBB001878,2,"Catalog, Search",GST0.36,Lenovo,,QCNBK-B,"Lenovo-G50-45(AMD A6-Radeon A4 1.86GHz/4GB/1TB 15.6"")PF03YSCB",15 Days Testing Warranty.,G50-45,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-G50-45(AMD A6-Radeon A4 1.86GHz/4GB/1TB 15.6"")PF03YSCB",simple,15 Days Testing Warranty.,No,14.8V--41Wh,0.00,No,Black
